Customer_ID,Age,Gender,Region,Annual_Income,Years_as_Customer,Email_Opt_In,Promotion_Response,Num_Campaigns_Received,Num_Campaigns_Clicked,Website_Visits_Per_Month,App_Usage_Hours_Month,Social_Media_Engagement_Score,Total_Spend,Num_Purchases_Last_Year,Avg_Order_Value,Discount_Usage_Rate,Customer_Satisfaction_Score,Support_Tickets_Raised,Loyalty_Program_Member,Preferred_Channel,Last_Purchase_Days_Ago,Target_Churn
CUST10157,44,Male,North,61221.85,5.8,Yes,Unsubscribed,9,1,7,5.9,30.2,855.65,5,171.13,0.401,6.5,1,Yes,Mobile App,37,No
CUST11063,18,Male,South,39023.45,0.5,Yes,Responded,5,3,8,12.5,63.3,733.14,5,146.63,0.338,9.5,1,No,Online,34,No
CUST10189,20,Male,East,120987.28,1.1,Yes,Responded,14,3,7,2.7,66,470.79,7,67.26,,7.8,2,No,Online,140,No
CUST10589,28,Female,West,43809.71,0.2,Yes,Responded,7,4,7,,21,905.9,7,129.41,0.312,10,0,Yes,Online,13,No
CUST10760,31,Male,West,67629.05,3.8,Yes,Ignored,7,1,8,1.5,88,236.3,15,15.75,0.35,10,1,No,Online,30,No
CUST11062,52,Female,West,54512.23,2.6,Yes,Unsubscribed,9,3,7,0,88.6,1099.76,11,99.98,0.118,7,2,Yes,Online,55,Yes
CUST10242,44,Male,North,74300.02,1.9,Yes,Responded,11,1,9,0.3,29.3,1332.71,11,121.16,0.164,7.4,1,Yes,In-Store,32,No
CUST10884,46,OTHER,South,52730.54,3.8,Yes,Ignored,6,2,12,0.5,85.7,640.31,12,53.36,0.162,2.4,1,No,Online,30,Yes
CUST10620,29,Female,North,119758.03,10.4,Yes,Ignored,5,0,10,2.7,39.2,1029.27,9,114.36,0.457,8.1,0,Yes,Online,33,No
CUST10650,60,Female,South,60952.84,2,Yes,Responded,4,2,6,1.7,44,582.72,8,72.84,,4.9,1,No,In-Store,60,Yes
CUST10503,45,Female,North,20405.48,7.6,Yes,Responded,3,1,10,1.7,26.6,735.82,9,81.76,0.112,7.3,1,No,Mobile App,6,No
CUST10922,40,Male,South,,0.7,No,Ignored,12,1,6,7.9,40.2,1086.94,12,90.58,,7.2,0,Yes,Online,29,Yes
CUST10159,46,Male,South,68079.12,0.8,Yes,Unsubscribed,11,4,10,1.2,27.8,1909.98,8,238.75,,6.1,0,No,Online,31,No
CUST10882,32,Female,West,26269.45,10.2,Yes,Ignored,4,1,11,1.8,23.1,449.06,4,112.26,0.218,8.9,1,No,Mobile App,60,No
CUST10537,33,FEMALE,North,,0.7,Yes,Ignored,13,3,9,8.8,8.5,1313.82,6,218.97,0.095,2.2,1,Yes,Mobile App,42,Yes
CUST10240,28,Male,West,,6.7,No,Responded,3,0,10,1,84.4,642.84,12,53.57,0.442,2.1,2,Yes,Online,10,No
CUST10013,18,Male,North,41781.6,0.9,Yes,Ignored,10,1,5,1.2,66,1155.06,10,115.51,0.175,5.9,2,No,In-Store,24,No
CUST10475,35,Male,North,70175.08,1.1,Yes,Ignored,7,1,8,0.3,17.8,996.75,6,166.12,0.172,7.2,4,No,Online,168,No
CUST11142,36,Female,West,51360.75,0.9,Yes,Unsubscribed,8,2,9,1.4,24.1,1321.65,10,132.17,0.383,5.5,2,Yes,Mobile App,21,No
CUST10928,57,Male,North,63903.33,0.8,Yes,Unsubscribed,4,2,11,1.9,23.2,1190.64,13,91.59,0.337,8,1,No,Online,9,No
CUST10795,51,Male,South,66155.66,1.6,Yes,Ignored,6,2,13,1.6,10.6,967.24,8,120.9,0.23,6.7,2,No,Mobile App,86,No
CUST10355,26,Male,South,63502.05,5.5,No,Ignored,8,1,6,2.8,18.8,1290.97,13,99.31,0.184,4,0,No,Online,21,Yes
CUST11058,45,Male,South,58009.5,0.4,Yes,Ignored,4,1,9,4.7,37.7,1719.01,9,191,0.406,3.4,2,No,Online,90,Yes
CUST10334,50,Female,North,21283.58,6.2,No,Ignored,2,1,11,0.6,1.5,598.88,8,74.86,0.533,6.8,1,No,Online,121,No
CUST10688,47,Female,South,75548.88,14.7,Yes,Responded,3,1,13,,53.2,864.94,11,78.63,0.165,5.3,1,Yes,Online,40,No
CUST10184,35,Female,North,9214.53,8.4,No,Responded,2,1,9,2.2,13.2,381.37,8,47.67,0.407,6.6,2,No,Online,4,No
CUST10823,34,Female,East,71373.39,1.8,No,Responded,11,3,4,8.5,59.6,1088.34,5,217.67,0.42,5.9,1,No,In-Store,88,Yes
CUST11126,42,Female,North,59968.23,4.5,Yes,Responded,5,0,6,2.6,0.3,471.33,12,39.28,0.683,8.2,1,Yes,Online,24,No
CUST11001,49,Male,Central,97859.4,1.5,Yes,Unsubscribed,6,1,9,10.8,96.9,2539.77,9,282.2,0.294,7.4,1,No,Online,26,Yes
CUST10187,37,Female,North,,1.4,Yes,Ignored,2,1,1,4,44,848.84,8,106.1,,4.5,1,Yes,Online,11,Yes
CUST10941,48,Male,North,101747.01,0.8,Yes,Ignored,6,2,11,8.1,76.5,676.37,7,96.62,0.127,4.1,2,No,In-Store,17,No
CUST10284,64,Female,West,24771.44,2.1,Yes,Unsubscribed,7,2,1,5.3,94.1,856.15,8,107.02,0.241,,1,No,Online,37,Yes
CUST10899,28,Male,South,30487.29,0.2,Yes,Responded,5,2,9,0.2,53,1941.28,8,242.66,0.133,7,2,No,Online,34,No
CUST10165,43,Male,Central,52274.48,8.8,Yes,Ignored,7,3,11,3.7,23.9,552.9,7,78.99,0.545,7.3,1,Yes,Online,18,No
CUST10347,21,Female,West,16399.58,7,Yes,Responded,2,0,6,1.9,95.2,1522.87,8,190.36,0.38,5.8,0,No,In-Store,26,No
CUST10298,48,Male,South,56186.29,6.5,Yes,Ignored,3,1,10,0.5,51.8,520.44,8,65.06,0.414,6.4,1,No,Online,58,No
CUST10535,39,FEMALE,Central,19624.84,0.4,Yes,Responded,3,1,6,11.4,24.5,1330.51,6,221.75,,3.4,1,Yes,Mobile App,23,Yes
CUST10229,46,Male,North,29629.72,0,Yes,Ignored,2,0,5,,11.1,387.42,4,96.86,0.141,6.8,1,No,Online,28,No
CUST10041,40,Female,Central,41466.35,8.2,Yes,Ignored,7,2,14,5.3,55.6,1005.63,5,201.13,0.133,4.9,2,No,In-Store,5,No
CUST10868,46,Male,East,89836.15,5.4,Yes,Ignored,5,1,6,2.9,,899.73,14,64.27,0.51,7.7,0,No,Online,42,No
CUST10748,31,Male,Central,81053.5,1.3,No,Ignored,5,1,6,4.8,28.8,1213.31,9,134.81,0.242,6.1,2,Yes,In-Store,21,Yes
CUST11160,18,Male,East,41090.5,2.9,No,Responded,7,1,7,3.3,1.2,2727.15,8,340.89,0.653,9.8,1,Yes,Mobile App,15,No
CUST10446,42,Female,South,62016.27,2.5,Yes,Ignored,6,4,6,4.3,42.4,1168.56,11,106.23,0.247,9.2,2,No,In-Store,54,No
CUST10349,35,Male,North,42142.88,0.3,Yes,Responded,5,2,9,7.9,49.3,1330.18,12,110.85,0.442,8.7,2,Yes,Online,155,No
CUST10045,29,Male,South,67768.65,6.1,Yes,Ignored,6,1,8,1.5,10.4,677.88,9,75.32,0.283,,2,No,Mobile App,22,No
CUST11165,67,Male,Central,83586.83,7.3,No,Ignored,6,1,5,8.5,93.1,811.33,11,73.76,0.386,6.5,2,Yes,In-Store,8,No
CUST11183,19,Female,North,49599.81,4.2,Yes,Responded,9,2,10,16.1,14.9,1024.53,10,102.45,0.164,8.4,1,Yes,Mobile App,41,No
CUST10108,41,Female,South,33598.39,4.7,No,Responded,8,2,6,0,36.4,1640.82,6,273.47,0.299,6.6,1,Yes,In-Store,135,Yes
CUST10029,34,Female,North,78621.97,1.5,Yes,Responded,4,1,11,6,69.5,989.13,8,123.64,0.315,6.1,1,Yes,In-Store,97,Yes
CUST10181,28,Female,South,37617.46,0.3,Yes,Ignored,4,1,8,0.8,41.9,675.07,5,135.01,0.11,6.2,2,No,Online,11,No
CUST10621,44,Male,West,67599.83,6.5,Yes,Ignored,6,2,4,5.1,25.5,322.23,11,29.29,0.259,7.9,3,No,Online,37,No
CUST10634,26,Male,North,87358.73,1.1,Yes,Ignored,5,1,8,1.4,77.5,2426.59,11,220.6,0.409,4.9,0,Yes,In-Store,59,No
CUST10104,36,Male,North,88265.9,3.5,Yes,Responded,0,0,11,,51.2,1184.13,9,131.57,0.077,6.5,0,No,In-Store,11,No
CUST10060,32,Male,East,45850.12,11.4,No,Ignored,7,1,11,5.5,12.1,1027.75,6,171.29,0.368,8,2,Yes,Online,49,No
CUST10658,40,Male,Central,37865.41,0.8,Yes,Ignored,5,2,5,2.3,96.5,867.38,13,66.72,0.594,,1,Yes,Online,15,Yes
CUST11107,25,Male,North,31663.79,0.1,Yes,Responded,10,3,8,0.8,27.1,432.78,9,48.09,0.237,6.1,1,Yes,Online,83,No
CUST10490,38,Male,East,65878.98,1.3,Yes,Ignored,5,0,6,,62.5,729.75,10,72.97,0.614,6.4,2,No,Mobile App,42,No
CUST10315,38,Female,East,63148,6.3,no,Ignored,1,0,11,2.6,75.4,996.47,9,110.72,0.203,8.8,1,Yes,Online,8,No
CUST10381,31,Male,West,27166.27,2.3,No,Ignored,6,3,10,3.7,31.5,2215.06,9,246.12,0.491,5.3,1,No,Online,92,Yes
CUST10422,35,Male,West,62538.56,0.3,No,Ignored,6,1,10,1.5,22.7,1079.08,8,134.88,0.103,5.6,2,No,Online,47,No
CUST11169,48,Other,South,43881.22,4.1,No,Ignored,6,1,9,5.6,7.1,587.07,14,41.93,0.127,10,1,No,Online,36,No
CUST10445,46,Male,South,119186.03,0.7,Yes,Ignored,9,2,7,,79.9,1104.72,9,122.75,0.243,,0,No,Online,2,No
CUST10663,31,Female,North,57157.8,6.9,Yes,Ignored,7,3,7,0.1,63.5,1479.95,7,211.42,0.149,6,3,No,Online,13,No
CUST11024,59,Male,South,62460.49,1,No,Ignored,9,2,5,5.2,6.8,1527.69,8,190.96,0.237,6.5,0,No,In-Store,56,No
CUST10779,45,Male,West,65524.11,1,Yes,Ignored,1,0,6,0.5,34.4,578.84,7,82.69,0.548,8.2,1,Yes,In-Store,18,No
CUST10626,26,Male,West,102752.72,0.6,yes,Ignored,7,1,5,0,38.7,972.45,9,108.05,0.379,3.6,2,No,Online,150,No
CUST11112,48,Female,West,67029.24,2.1,no,Ignored,11,3,9,2.1,92.7,891.73,6,148.62,0.314,9.3,1,Yes,Online,41,No
CUST11101,18,Male,North,39463.83,4.4,Yes,Ignored,6,1,11,,55,464.25,10,46.42,0.627,7,1,No,In-Store,32,Yes
CUST10268,33,Male,West,65173.66,1.3,Yes,Ignored,4,3,12,0.6,81.3,646.73,10,64.67,0.242,9.4,0,No,Online,167,Yes
CUST10929,37,Female,South,162091.41,0,Yes,Unsubscribed,4,0,6,0.6,42.7,1384.39,6,230.73,0.402,10,1,No,Online,6,No
CUST11147,21,Female,West,52185.67,2.5,Yes,Ignored,15,6,8,3.3,44.6,890,4,222.5,0.162,5.6,2,Yes,Online,63,No
CUST11119,51,Female,West,42067.33,9,No,Unsubscribed,5,0,5,0.9,48.2,695.56,7,99.37,0.214,5.2,2,Yes,Online,5,Yes
CUST10011,32,Female,North,49344.53,2.6,Yes,Responded,4,1,5,8.4,55.9,1072.62,7,153.23,0.244,5.6,1,No,Online,49,Yes
CUST10114,36,Female,Central,69242.97,2.4,No,Responded,10,6,13,9.1,71.7,700.92,8,87.62,0.458,7.5,3,No,In-Store,2,No
CUST10843,43,Male,North,39067.23,18.9,Yes,Unsubscribed,8,1,7,2.5,55.6,1989.78,6,331.63,0.064,9.4,1,No,Online,40,No
CUST10352,48,Female,North,45165.78,2.8,No,Unsubscribed,5,2,7,14.9,86.4,844.27,8,105.53,0.241,7.9,1,Yes,In-Store,19,No
CUST11194,19,Male,North,37365.19,0,No,Ignored,9,7,7,5,50,796.81,7,113.83,0.575,7.1,1,No,Mobile App,28,No
CUST10773,50,Female,South,,0.3,Yes,Unsubscribed,5,2,8,0.3,0.9,1284.29,8,160.54,0.082,7.2,1,Yes,In-Store,18,Yes
CUST10690,34,Male,Central,93058.61,0.8,No,Responded,2,0,5,1.5,25.8,984.56,11,89.51,0.339,8.1,2,No,In-Store,30,No
CUST10790,43,Male,West,41044.59,0.9,Yes,Ignored,4,0,8,1.2,36.7,721.81,8,90.23,0.339,9.4,3,No,In-Store,41,No
CUST10531,18,Female,West,47104.5,10.3,No,Ignored,6,2,11,15,13.4,1082.44,7,154.63,0.11,9.9,2,No,Mobile App,49,No
CUST10867,42,Other,North,75946.75,4.2,No,Responded,4,2,10,5.5,91.8,1101.48,3,367.16,0.306,1.7,0,Yes,Online,30,Yes
CUST10169,29,Female,West,67555.76,3.4,No,Responded,4,1,11,9.8,8.2,813.38,13,62.57,0.582,8.8,1,Yes,Mobile App,87,Yes
CUST10239,48,Female,East,149598.09,5.7,Yes,Ignored,5,3,5,1.2,30.5,1596.68,10,159.67,0.676,6.9,1,No,In-Store,35,No
CUST10073,57,Male,South,64090.2,0.4,No,Responded,10,2,4,2.6,12,410.19,8,51.27,0.451,3.2,0,Yes,Online,38,No
CUST11086,50,Female,South,47751.28,1,Yes,Ignored,6,3,15,1.2,17.8,601.16,9,66.8,0.532,7.6,0,Yes,Mobile App,19,No
CUST10761,39,Male,North,42314.84,3.8,No,Ignored,6,4,12,5.9,16.6,726.72,13,55.9,0.396,8.9,1,Yes,Online,8,Yes
CUST10740,18,Female,North,95708.14,0.7,No,Unsubscribed,5,1,8,1.2,53.3,1309.55,12,109.13,0.551,5.5,3,Yes,In-Store,4,Yes
CUST10750,27,Male,North,64802.67,0.3,yes,Ignored,10,5,7,12.4,8.4,557.66,10,55.77,0.149,4.7,0,Yes,Online,19,No
CUST10741,23,Male,South,63823.09,3.2,No,Ignored,5,2,13,0.3,59.4,236.92,11,21.54,0.077,6.7,0,Yes,In-Store,19,Yes
CUST10830,22,Male,West,49678.01,0.8,Yes,Ignored,5,1,6,1,58.1,1064.02,6,177.34,0.378,9.9,0,Yes,Mobile App,40,No
CUST10047,51,Female,East,40219.73,1.9,Yes,Ignored,9,1,9,1.3,94.5,425.21,8,53.15,0.11,4.2,3,Yes,In-Store,3,No
CUST10762,69,Female,South,66888.63,1.2,No,Ignored,7,3,8,0.3,26.5,607.15,9,67.46,0.299,8.3,1,No,In-Store,28,No
CUST10591,32,Female,West,,2.1,Yes,Ignored,7,2,16,0,66.6,1130.42,13,86.96,0.508,8.7,0,No,Online,10,No
CUST10807,32,Male,East,29797.4,2.4,Yes,Responded,4,2,6,3.5,92.9,243.85,11,22.17,0.041,6.6,1,Yes,Online,19,No
CUST11083,63,Female,West,31667.7,4.1,No,Responded,6,1,5,5.2,19.3,799.61,6,133.27,0.185,9,2,Yes,Online,31,No
CUST10505,32,Female,North,38092.87,4.8,No,Responded,5,3,7,1.5,31.4,1377.23,14,98.37,0.393,6.3,1,No,Mobile App,35,No
CUST11044,36,Female,East,61142.53,0.9,No,Ignored,6,0,5,1.1,,1318.47,16,82.4,,6.7,1,No,In-Store,67,Yes
CUST10652,35,Other,North,45569.38,1,Yes,Ignored,3,1,12,5.4,91.6,502.19,10,50.22,0.407,6.7,1,No,In-Store,28,No
CUST10192,41,Female,South,45023.91,0.3,No,Ignored,5,0,8,2.1,96.4,947.25,6,157.88,0.036,6.9,1,No,Mobile App,5,Yes
CUST10244,24,Female,East,62253.88,0.8,No,Ignored,7,1,5,3.3,34.5,570.06,7,81.44,0.343,5.9,1,No,Online,21,No
CUST10059,50,Female,North,95041.48,0.3,No,Ignored,2,1,6,0.2,88.3,1508.71,10,150.87,0.586,7.5,2,No,Mobile App,85,Yes
CUST10176,38,Female,South,647479.814,8.4,Yes,Ignored,5,1,6,5.7,71.2,619.37,11,56.31,0.301,10,2,Yes,In-Store,25,No
CUST10449,25,Male,Central,84764.88,0.2,No,Ignored,4,2,10,1.3,14.3,10370.8109,11,23.23,,6.9,0,Yes,Online,7,Yes
CUST10055,49,Male,Central,78021.14,2,Yes,Unsubscribed,8,2,6,0.9,,330.65,15,22.04,0.397,8.2,1,Yes,In-Store,60,Yes
CUST10919,40,Male,North,33974.7,4.6,No,Responded,7,2,6,5.5,37.6,925.68,8,115.71,0.341,7.4,2,Yes,Online,54,Yes
CUST11092,47,Male,East,73333.4,3.3,Yes,Ignored,9,4,14,2.1,72.3,869.69,8,108.71,0.099,4.4,3,Yes,In-Store,34,Yes
CUST11192,31,Male,West,34509.66,0.2,No,Ignored,5,0,8,2.6,1.8,347.63,14,24.83,0.085,4.9,0,No,Mobile App,5,No
CUST11059,34,Male,South,43753.6,1.9,Yes,Ignored,5,3,9,,1.3,737.41,12,61.45,0.374,10,0,No,Online,16,No
CUST10641,58,Female,West,52643.99,0.1,yes,Ignored,4,1,8,5.5,72,2264.98,15,151,0.12,9.6,4,No,Online,12,Yes
